III,52A,3208,"Paints  and  varnishes  (including  enamels and lacquers) based on synthetic polymers or  chemically  modified  natural  polymers, dispersed  or  dissolved  in  a  non-aqueous medium; solutions as defined in Note 4 to",9%,9%,18%,
,,,this Chapter,,,,
III,52B,3209,"Paints  and  varnishes  (including  enamels and lacquers) based on synthetic polymers or  chemically  modified  natural  polymers, dispersed   or   dissolved   in   an   aqueous",9%,9%,18%,
,,,medium,,,,
III,52C,3210,"Other   paints   and   varnishes   (including enamels,      lacquers     and     distempers); prepared water pigments of a kind used for",9%,9%,18%,
,,,finishing leather,,,,
III,53,3211 00 00,Prepared driers,9%,9%,18%,
III,54,3212,"Pigments (including  metallic powders and flakes) dispersed in non-aqueous media, in liquid or paste form, of a kind used in the manufacture of paints (including enamels); stamping  foils;  dyes  and  other  colouring",9%,9%,18%,
,,,matter  put  up  in  forms  or  packings  for retail sale,,,,
III,54A,3213,"Artists’, students’ or signboard painters’ colours,     modifying     tints,     amusement colours and the like, in tablets, tubes, jars, bottles,   pans   or   in   similar   forms   or",9%,9%,18%,
,,,packings,,,,
III,54B,3214,"Glaziers’    putty,    grafting    putty,    resin cements,  caulking  compounds  and  other mastics;  painters’  fillings;  non-  refractory surfacing  preparations  for  facades,  indoor",9%,9%,18%,
,,,"walls, floors, ceilings or the like",,,,
III,54C,3215,"All Goods, including printing ink, writing or drawing ink and other inks, whether or not concentrated or solid, fountain pen ink, ball pen ink",9%,9%,18%,
III,55,, [Omitted],,,,
III,56,3301,"Essential     oils     (terpeneless     or     not), including      concretes      and      absolutes; resinoids;           extracted           oleoresins; concentrates  of  essential  oils  in  fats,  in fixed oils, in waxes or the like, obtained by enfleurage   or   maceration;   terpenic   by- products  of  the  deterpenation  of  essential oils;    aqueous    distillates    and    aqueous solutions of essential oils; such as essential oils of citrus fruit, essential oils other than those of citrus fruit such as Eucalyptus oil, etc.,     Flavouring     essences     all     types",9%,9%,18%,
,,,"(including  those  for  liquors),  Attars of all kinds in fixed oil bases",,,,
III,57,3302,"Mixtures   of  odoriferous   substances   and mixtures   (including   alcoholic   solutions) with  a   basis   of  one   or   more  of  these substances, of a kind used as raw materials in  industry;  other  preparations  based  on odoriferous substances, of a kind used  for the   manufacture   of   beverages;   such   as Synthetic   perfumery   compounds   [other than    Menthol    and    menthol    crystals, Peppermint  (Mentha  Oil),  Fractionated  / de-terpenated   mentha   oil  (DTMO),   De- mentholised   oil   (DMO),   Spearmint   oil,",9%,9%,18%,
,,,Mentha piperita oil],,,,
III,57A,3303,Perfumes and toilet waters,9%,9%,18%,
III,58,[3304,"Beauty    or    make-up    preparations    and preparations for the care of the skin (other than medicaments), including sunscreen or sun tan preparations; manicure or pedicure",9%,9%,18%,
,,,"12     preparations     other     than     kajal, Kumkum, Bindi, Sindur, Alta",,,,
III,59,3305,Preparations  for  use  on the  hair  [except,9%,9%,18%,
,,,Mehendi pate in Cones],,,,
III,60,[3306,"Preparations  for  oral  or  dental  hygiene, including    denture    fixative    pastes    and powders;  yarn  used  to  clean  between  the teeth   (dental   floss),   in   individual  retail",9%,9%,18%,
,,,packages [other than tooth powder],,,,
III,60A,3307,"Pre-shave,      shaving      or      after-shave preparations,   personal   deodorants,   bath preparations,     depilatories     and     other perfumery, cosmetic or toilet preparations, not    elsewhere    specified    or    included; prepared room deodorisers, whether or not perfumed or having disinfectant properties [other than odoriferous preparations which operate   by   burning,   agarbattis,   lobhan, dhoop batti, dhoop, sambhrani]",9%,9%,18%,
III,61,3401,"Soap; organic  surface-active  products  and preparations for use as soap, in the form of bars,   cakes,   moulded   pieces   or   shapes, whether  or  not  containing  soap;  organic surface  active  products  and  preparations for washing the skin, in the form of liquid or cream and put up for retail sale, whether or  not  containing  soap;  paper,  wadding, felt  and  nonwovens,  impregnated,  coated or covered with soap or detergent",9%,9%,18%,
III,61A,3402,"Organic  surface-active  agents  (other  than soap);        surface-active        preparations, washing  preparations  (including  auxiliary washing     preparations)     and     cleaning preparations,   whether   or   not   containing soap,  other  than  those  of  heading  3401 [other than Sulphonated castor oil, fish oil",9%,9%,18%,
,,,or sperm oil],,,,
III,61B,3403,Lubricating       preparations       (including,9%,9%,18%,
,,,"cutting-oil   preparations,   13   bolt   or   nut release   preparations,   anti-rust   or   anti- corrosion  preparations  and  mould  release preparations,   based   on   lubricants)   and preparations  of  a  kind  used  for  the  oil  or grease    treatment    of    textile    materials, leather,   furskins  or  other   materials,   but excluding preparations containing, as basic constituents,  70%  or  more  by  weight  of petroleum  oils  or  of  oils  obtained  from",,,,
,,,bituminous minerals,,,,
III,62,3404,Artificial waxes and prepared waxes,9%,9%,18%,
III,62A,3405,"Polishes     and     creams,     for     footwear, furniture,    floors,    coachwork,    glass   or metal,  scouring  pastes  and  powders  and similar preparations (whether or not in the form of paper,  wadding,  felt,  nonwovens, cellular     plastics     or     cellular     rubber, impregnated,  coated or covered  with such preparations), excluding waxes of heading",9%,9%,18%,
,,,3404,,,,
III,63,3407,"Modelling pastes, including those put up for   children's   amusement;   Preparations known   as   “dental   wax”   or   as   “dental impression compounds”, put up in sets, in packings   for   retail   sale   or   in   plates, horseshoe  shapes,  sticks  or  similar  forms; other preparations for use in dentistry, with",9%,9%,18%,
,,,a  basis  of  plaster  (of  calcined  gypsum  or calcium sulphate),,,,
III,64,3501,"Casein,    caseinates    and    other    casein",9%,9%,18%,
,,,derivatives; casein glues,,,,
III,65,3502,"Albumins  (including  concentrates  of  two or   more   whey   proteins,   containing   by weight   more   than   80%   whey   proteins, calculated on the dry matter), albuminates",9%,9%,18%,
,,,and other albumin derivatives,,,,
III,66,3503,"Gelatin  (including  gelatin  in  rectangular (including  square)  sheets,  whether  or  not surface-worked  or  coloured)  and  gelatin derivatives;    isinglass;    other    glues    of animal  origin,  excluding  casein  glues  of",9%,9%,18%,
,,,heading 3501,,,,
III,67,3504,"Peptones    and    their    derivatives;    other protein  substances  and  their  derivatives, not  elsewhere  specified  or  included;  hide",9%,9%,18%,
,,,"powder,     whether     or     not     chromed; including Isolated soya protein",,,,
III,68,3505,"Dextrins  and  other  modified  starches  (for example,     pregelatinised     or     esterified starches);  glues  based  on  starches,  or  on",9%,9%,18%,
,,,dextrins or other modified starches,,,,
III,69,3506,"Prepared     glues     and     other     prepared adhesives,    not    elsewhere    specified    or included; products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of",9%,9%,18%,
,,,1 kg,,,,
III,70,3507,"Enzymes, prepared enzymes",9%,9%,18%,
III,71,3601,Propellant powders,9%,9%,18%,
III,71A,3602,"Prepared  explosives,  other than propellant",9%,9%,18%,
,,,powders; such as Industrial explosives”;,,,,
III,72,3603,Safety      Fuses;      Detonating      Cords;,9%,9%,18%,
,,,Percussion  or  Detonating  Caps;  Igniters; Electric Detonators,,,,
III,72A,3604,"Fireworks,  signalling  flares,  rain  rockets,",9%,9%,18%,
,,,fog signals and other pyrotechnic articles,,,,
III,73,,[Omitted],,,,
III,73A,3606,Ferro-cerium  and  other  pyrophoric  alloys in   all   forms;   articles   of   combustible materials  as  specified  in  Note  2  to  this Chapter;  such  as  liquid  or  liquefied-gas fuels   in   containers   of  a   kind   used   for,9%,9%,18%,
,,,filling   or   refilling   cigarette   or   similar lighters,,,,
III,74,3701,"Photographic  plates  and  film  in  the  flat, sensitised,   unexposed,   of   any   material other  than  paper,  paperboard  or  textiles; instant  print  film  in  the  flat,  sensitised, unexposed,  whether  or  not  in  packs;  such as Instant print film, Cinematographic film",9%,9%,18%,
,,,(other than for x-ray for Medical use),,,,
III,75,3702,"Photographic   film   in   rolls,   sensitised, unexposed,   of   any   material   other   than paper, paperboard or textiles; instant  print",9%,9%,18%,
,,,"film in rolls, sensitised, unexposed",,,,
III,76,3703,"Photographic     paper,     paperboard     and",9%,9%,18%,
,,,"textiles, sensitised, unexposed",,,,
III,77,3704,"Photographic       plates,       film,       paper,",9%,9%,18%,
,,,"paperboard  and  textiles,  exposed  but  not developed",,,,
III,78,3706,"Photographic   plates   and   films,   exposed and      developed,      whether      or      not incorporating   sound   track   or   consisting",9%,9%,18%,
,,,"only of sound track, for feature films",,,,
III,79,3707,"Chemical   preparations   for   photographic uses     (other     than     varnishes,     glues, adhesives     and     similar     preparations); unmixed  products  for  photographic  uses, put  up in measured portions or put  up for",9%,9%,18%,
,,,retail sale in a form ready for use,,,,
III,80,3801,"Artificial    graphite;    colloidal   or    semi- colloidal  graphite;  preparations  based  on graphite  or  other  carbon  in  the  form  of pastes,    blocks,    plates   or   other    semi-",9%,9%,18%,
,,,manufactures,,,,
III,81,3802,"Activated     carbon;     activated     natural mineral  products;  animal  black,  including",9%,9%,18%,
,,,spent animal black,,,,
III,82,3803 00 00,"Tall oil, whether or not refined",9%,9%,18%,
III,83,3804,"Residual   lyes   from  the   manufacture   of wood  pulp,  whether  or  not  concentrated,",9%,9%,18%,
,,,"desugared or chemically treated, including lignin sulphonates",,,,
III,84,3805,"Gum,   wood  or   sulphate   turpentine   and other    terpenic    oils    produced    by    the distillation or other treatment of coniferous woods;      crude       dipentene;      sulphite turpentine  and  other  crude  para-cymene; pine  oil  containing  alpha-terpineol  as  the",9%,9%,18%,
,,,main constituent,,,,
III,85,3806,"Rosin   and   resin   acids,   and   derivatives",9%,9%,18%,
,,,thereof;  rosin  spirit   and  rosin  oils;  run gums,,,,
III,86,3807,Wood  tar;  wood  tar  oils;  wood  creosote; wood  naphtha;  vegetable  pitch;  brewers',9%,9%,18%,
,,,"pitch  and  similar  preparations  based  on rosin, resin acids or on vegetable pitch",,,,
III,87,3808,"Insecticides,      rodenticides,      fungicides, herbicides,   anti-sprouting   products   and plant-growth  regulators,  disinfectants  and similar products [other than bio-pesticides mentioned against S. No. 78A of schedule",9%,9%,18%,
